student_id,student_name,course_code,course_name,term,credits,has_prerequisites,midterm_score,final_score,assignment_score,total_score,passed,attendance_rate
20251148,Tony Patterson,MA 112,Discrete Mathematics,Fall 2023,3,False,30,50,13,93,False,97.18
20251148,Tony Patterson,IS 414,Information Systems Security,Spring 2023,3,False,30,49,16,95,True,71.9
20251148,Tony Patterson,IS 435,Information Centers Management,Spring 2023,3,False,30,50,18,98,True,83.89
20251148,Tony Patterson,IS 321,Projects Management,Spring 2023,3,False,30,50,20,100,True,85.88
20251148,Tony Patterson,AI 310,Artificial Intelligence,Spring 2023,3,False,30,50,18,98,False,68.37
20251148,Tony Patterson,IS 345,Internet Applications,Fall 2024,3,False,30,50,14,94,True,87.02
20251148,Tony Patterson,IS 352,Analysis and Design of Information Systems-2,Fall 2024,3,True,30,50,11,91,False,84.75
20251148,Tony Patterson,IS 241,Modeling and Simulation,Fall 2024,3,False,30,32,17,79,True,74.92
20251148,Tony Patterson,CS 112,Programming-1,Fall 2024,3,False,30,40,15,85,True,98.41
20251148,Tony Patterson,CS 352,Software Engineering-2,Fall 2024,3,True,30,36,12,78,True,60.48
20251148,Tony Patterson,CS 221,Logic Design,Fall 2024,3,False,30,44,10,84,True,75.66
20251148,Tony Patterson,IS 441,Intelligent Information Systems,Spring 2024,3,True,30,21,16,67,True,70.89
20251148,Tony Patterson,IS 434,Quality Assurance of Information Systems and Programming,Spring 2024,3,False,30,50,20,100,True,88.5
20251148,Tony Patterson,MA 112,Discrete Mathematics,Spring 2024,3,False,30,35,9,74,True,93.23
20251148,Tony Patterson,CS 241,Operating Systems-1,Spring 2024,3,True,30,45,13,88,True,96.83
20251149,Brooke Ellis,IS 442,E-Commerce,Fall 2023,3,False,30,40,13,83,True,70.97
20251149,Brooke Ellis,IT 221,Data Communication,Fall 2023,3,False,30,42,10,82,True,62.6
20251149,Brooke Ellis,IT 211,Computer Maintenance,Fall 2023,3,False,30,50,14,94,True,98.95
20251149,Brooke Ellis,IT 222,Computer Networks-1,Fall 2023,3,False,30,50,7,87,True,63.42
20251149,Brooke Ellis,HU 332,Creative Thinking,Fall 2023,2,False,30,29,15,74,True,83.58
20251149,Brooke Ellis,HU 333,Mass Communication,Spring 2023,3,False,30,50,20,100,True,90.5
20251149,Brooke Ellis,IS 342,Simulation Languages,Spring 2023,3,False,30,50,17,97,False,60.13
20251149,Brooke Ellis,CS 316,Algorithms,Spring 2023,3,True,30,24,19,73,True,63.76
20251149,Brooke Ellis,IS 415,Object Oriented Database,Spring 2023,3,False,30,50,2,82,True,84.8
20251149,Brooke Ellis,IT 241,Signals and Systems,Fall 2024,3,False,30,50,13,93,True,69.93
20251149,Brooke Ellis,HU 323,Fundamentals of Accounting,Fall 2024,3,False,30,50,18,98,True,83.41
20251149,Brooke Ellis,CS 251,Software Engineering-1,Fall 2024,3,False,30,50,17,97,False,79.81
20251149,Brooke Ellis,IS 211,Database System-1,Fall 2024,3,False,30,24,16,70,True,60.83
20251149,Brooke Ellis,IS 450,Software testing and integration,Fall 2024,3,False,30,24,10,64,True,74.24
20251149,Brooke Ellis,IS 416,Distributed Database,Spring 2024,3,True,30,11,20,61,True,90.98
20251149,Brooke Ellis,IS 321,Projects Management,Spring 2024,3,False,30,38,12,80,False,63.6
20251149,Brooke Ellis,MA 112,Discrete Mathematics,Spring 2024,3,False,30,50,20,100,False,97.87
20251149,Brooke Ellis,IS 333,Management Information Systems,Spring 2024,3,False,30,50,20,100,True,62.88
20251149,Brooke Ellis,IS 442,E-Commerce,Spring 2024,3,False,30,50,19,99,True,75.69
20251150,Christopher Thompson,CS 316,Algorithms,Fall 2023,3,True,20,21,20,61,True,71.13
20251150,Christopher Thompson,IS 345,Internet Applications,Fall 2023,3,False,30,50,4,84,False,62.19
20251150,Christopher Thompson,IT 223,Internet Technology,Fall 2023,3,False,30,50,19,99,True,86.75
20251150,Christopher Thompson,IS 352,Analysis and Design of Information Systems-2,Fall 2023,3,True,30,31,18,79,True,87.47
20251150,Christopher Thompson,CS 251,Software Engineering-1,Spring 2023,3,False,30,50,12,92,True,84.12
20251150,Christopher Thompson,HU 112,English-2,Spring 2023,3,True,30,50,13,93,True,72.99
20251150,Christopher Thompson,IT 223,Internet Technology,Spring 2023,3,False,30,50,11,91,False,86.76
20251150,Christopher Thompson,IS 441,Intelligent Information Systems,Spring 2023,3,True,30,50,12,92,True,77.58
20251150,Christopher Thompson,IS 350,Business intelligence and data Analytical,Fall 2024,3,False,30,50,19,99,True,71.66
20251150,Christopher Thompson,IS 434,Quality Assurance of Information Systems and Programming,Fall 2024,3,False,30,50,18,98,True,92.48
20251150,Christopher Thompson,IS 241,Modeling and Simulation,Fall 2024,3,False,30,50,20,100,False,86.35
20251150,Christopher Thompson,IS 422,Data Warehousing,Fall 2024,3,True,30,50,13,93,True,76.18
20251150,Christopher Thompson,IS 240,Operations Research,Spring 2024,3,False,30,50,10,90,True,74.28
20251150,Christopher Thompson,IS 444,Multimedia Information Systems,Spring 2024,3,False,30,50,20,100,True,62.26
20251150,Christopher Thompson,IS 448,Knowledge base management,Spring 2024,3,False,30,50,13,93,True,88.64
20251150,Christopher Thompson,AI 310,Artificial Intelligence,Spring 2024,3,False,30,45,20,95,True,88.23
20251150,Christopher Thompson,IS 352,Analysis and Design of Information Systems-2,Spring 2024,3,True,30,50,13,93,True,95.91
20251151,Nicholas Collins,IT 423,Information and Computer Networks Security,Fall 2023,3,False,30,35,14,79,True,93.63
20251151,Nicholas Collins,HU 121,Fundamentals of Economics,Fall 2023,3,False,30,50,14,94,True,89.72
20251151,Nicholas Collins,IS 352,Analysis and Design of Information Systems-2,Fall 2023,3,True,30,50,14,94,True,95.41
20251151,Nicholas Collins,HU 323,Fundamentals of Accounting,Fall 2023,3,False,30,41,17,88,False,67.46
20251151,Nicholas Collins,IS 448,Knowledge base management,Fall 2023,3,False,30,50,17,97,True,64.48
20251151,Nicholas Collins,MA 113,Mathematics-2,Spring 2023,3,False,30,50,16,96,True,84.9
20251151,Nicholas Collins,IS 352,Analysis and Design of Information Systems-2,Spring 2023,3,True,30,50,15,95,True,89.0
20251151,Nicholas Collins,IS 422,Data Warehousing,Spring 2023,3,True,30,50,20,100,True,87.72
20251151,Nicholas Collins,HU 323,Fundamentals of Accounting,Spring 2023,3,False,30,44,17,91,True,79.57
20251151,Nicholas Collins,IS 450,Software testing and integration,Fall 2024,3,False,30,50,10,90,True,72.65
20251151,Nicholas Collins,IS 312,Database Systems-2,Fall 2024,3,True,30,50,19,99,True,83.09
20251151,Nicholas Collins,IS 342,Simulation Languages,Fall 2024,3,False,30,50,12,92,True,64.06
20251151,Nicholas Collins,IS 231,Fundamentals of Information Systems,Fall 2024,3,False,30,50,20,100,True,61.67
20251151,Nicholas Collins,IS 422,Data Warehousing,Fall 2024,3,True,30,50,10,90,True,63.52
20251151,Nicholas Collins,IS 321,Projects Management,Spring 2024,3,False,30,27,2,59,False,76.15
20251151,Nicholas Collins,IS 448,Knowledge base management,Spring 2024,3,False,30,49,13,92,True,87.27
20251151,Nicholas Collins,IS 421,Data Mining,Spring 2024,3,True,30,50,11,91,False,66.27
20251151,Nicholas Collins,CS 214,Data Structures,Spring 2024,3,False,30,50,17,97,True,88.59
20251151,Nicholas Collins,IT 223,Internet Technology,Spring 2024,3,False,30,35,12,77,True,84.77
20251152,Miranda Sheppard,IS 334,Accounting Information Systems,Fall 2023,3,False,30,50,17,97,True,85.32
20251152,Miranda Sheppard,AI 310,Artificial Intelligence,Fall 2023,3,False,30,50,13,93,True,89.32
20251152,Miranda Sheppard,IS 421,Data Mining,Fall 2023,3,True,30,47,14,91,True,98.63
20251152,Miranda Sheppard,IS 450,Software testing and integration,Fall 2023,3,False,30,50,9,89,True,73.72
20251152,Miranda Sheppard,HU 111,English-1,Fall 2023,3,False,30,22,17,69,True,89.72
20251152,Miranda Sheppard,IS 321,Projects Management,Spring 2023,3,False,30,44,17,91,False,86.02
20251152,Miranda Sheppard,HU 213,English-3,Spring 2023,3,True,13,16,14,43,False,99.05
20251152,Miranda Sheppard,IT 223,Internet Technology,Spring 2023,3,False,30,50,11,91,True,83.27
20251152,Miranda Sheppard,IS 443,Geographical Information Systems,Spring 2023,3,False,30,42,12,84,False,90.77
20251152,Miranda Sheppard,CS 251,Software Engineering-1,Spring 2023,3,False,30,50,13,93,True,78.88
20251152,Miranda Sheppard,IS 240,Operations Research,Fall 2024,3,False,30,50,20,100,False,79.94
20251152,Miranda Sheppard,IS 313,Data Storage and Retrieval,Fall 2024,3,True,30,50,10,90,True,81.58
20251152,Miranda Sheppard,IS 422,Data Warehousing,Fall 2024,3,True,30,50,12,92,False,75.12
20251152,Miranda Sheppard,CS 213,Programming-2,Fall 2024,3,True,30,50,12,92,True,66.42
20251152,Miranda Sheppard,IS 360,Introduction to Data Science,Fall 2024,3,False,30,40,6,76,True,94.03
20251152,Miranda Sheppard,HU 331,Communication & Negotiation Skills,Spring 2024,3,False,30,49,9,88,True,64.9
20251152,Miranda Sheppard,CS 313,Programming-3,Spring 2024,3,True,30,50,14,94,True,90.83
20251152,Miranda Sheppard,HU 332,Creative Thinking,Spring 2024,2,False,30,50,18,98,False,80.42
20251152,Miranda Sheppard,IS 365,Big Data Technologies,Spring 2024,3,False,30,50,18,98,True,76.62
20251152,Miranda Sheppard,IS 444,Multimedia Information Systems,Spring 2024,3,False,30,50,20,100,True,68.94
20251152,Miranda Sheppard,IS 460,Introduction to deep learning,Spring 2024,3,True,30,48,10,88,True,93.39
20251153,Ronald Garner,IS 365,Big Data Technologies,Fall 2023,3,False,30,50,7,87,True,94.84
20251153,Ronald Garner,IS 321,Projects Management,Fall 2023,3,False,30,47,9,86,True,63.35
20251153,Ronald Garner,IS 352,Analysis and Design of Information Systems-2,Fall 2023,3,True,30,50,19,99,False,94.55
20251153,Ronald Garner,IS 444,Multimedia Information Systems,Fall 2023,3,False,30,50,17,97,True,84.8
20251153,Ronald Garner,CS 313,Programming-3,Spring 2023,3,True,30,50,11,91,True,63.61
20251153,Ronald Garner,IS 241,Modeling and Simulation,Spring 2023,3,False,30,50,12,92,True,67.44
20251153,Ronald Garner,IS 414,Information Systems Security,Spring 2023,3,False,30,41,10,81,True,91.3
20251153,Ronald Garner,CS 111,Introduction to Computers,Spring 2023,3,False,30,47,14,91,True,63.17
20251153,Ronald Garner,AI 310,Artificial Intelligence,Spring 2023,3,False,30,50,15,95,False,84.85
20251153,Ronald Garner,IS 321,Projects Management,Spring 2023,3,False,30,50,20,100,True,87.71
20251153,Ronald Garner,IS 333,Management Information Systems,Fall 2024,3,False,30,50,17,97,True,94.28
20251153,Ronald Garner,AI 310,Artificial Intelligence,Fall 2024,3,False,30,50,12,92,True,95.74
20251153,Ronald Garner,ST 122,Probability and Statistics-2,Fall 2024,3,False,30,50,17,97,True,84.47
20251153,Ronald Garner,HU 213,English-3,Fall 2024,3,True,30,22,14,66,True,99.27
20251153,Ronald Garner,IS 498,Project,Spring 2024,4,True,30,50,14,94,True,60.84
20251153,Ronald Garner,IS 321,Projects Management,Spring 2024,3,False,30,50,20,100,True,96.11
20251153,Ronald Garner,IS 342,Simulation Languages,Spring 2024,3,False,30,34,14,78,True,63.75
20251153,Ronald Garner,IS 448,Knowledge base management,Spring 2024,3,False,30,50,15,95,True,86.99
20251153,Ronald Garner,CS 316,Algorithms,Spring 2024,3,True,30,50,11,91,True,65.36
20251154,Kim Brown,HU 334,Professional Ethics,Fall 2023,2,False,30,50,13,93,False,60.46
20251154,Kim Brown,IT 221,Data Communication,Fall 2023,3,False,30,50,14,94,True,80.63
20251154,Kim Brown,IS 434,Quality Assurance of Information Systems and Programming,Fall 2023,3,False,30,40,16,86,True,98.98
20251154,Kim Brown,IS 321,Projects Management,Fall 2023,3,False,30,50,15,95,True,73.87
20251154,Kim Brown,IT 222,Computer Networks-1,Fall 2023,3,False,30,50,18,98,True,82.5
20251154,Kim Brown,IS 333,Management Information Systems,Spring 2023,3,False,30,50,20,100,True,90.56
20251154,Kim Brown,IS 350,Business intelligence and data Analytical,Spring 2023,3,False,29,21,18,68,True,73.56
20251154,Kim Brown,HU 323,Fundamentals of Accounting,Spring 2023,3,False,30,50,11,91,True,77.32
20251154,Kim Brown,IS 312,Database Systems-2,Spring 2023,3,True,30,50,10,90,True,84.86
20251154,Kim Brown,IS 441,Intelligent Information Systems,Spring 2023,3,True,30,50,6,86,True,86.23
20251154,Kim Brown,IS 460,Introduction to deep learning,Spring 2023,3,True,30,50,19,99,True,64.81
20251154,Kim Brown,IS 416,Distributed Database,Fall 2024,3,True,30,50,15,95,True,74.22
20251154,Kim Brown,HU 332,Creative Thinking,Fall 2024,2,False,30,50,13,93,True,69.27
20251154,Kim Brown,IT 221,Data Communication,Fall 2024,3,False,30,50,14,94,False,66.89
20251154,Kim Brown,MA 112,Discrete Mathematics,Fall 2024,3,False,30,50,8,88,True,65.85
20251154,Kim Brown,CS 352,Software Engineering-2,Fall 2024,3,True,30,40,16,86,True,99.0
20251154,Kim Brown,MA 112,Discrete Mathematics,Spring 2024,3,False,30,50,17,97,True,86.65
20251154,Kim Brown,IS 444,Multimedia Information Systems,Spring 2024,3,False,30,50,15,95,True,81.55
20251154,Kim Brown,IT 221,Data Communication,Spring 2024,3,False,30,50,10,90,True,61.67
20251154,Kim Brown,IS 241,Modeling and Simulation,Spring 2024,3,False,30,50,13,93,False,77.69
20251154,Kim Brown,HU 333,Mass Communication,Spring 2024,3,False,30,39,20,89,True,90.55
20251155,Michelle Ellison,HU 331,Communication & Negotiation Skills,Fall 2023,3,False,30,50,20,100,True,65.7
20251155,Michelle Ellison,IS 333,Management Information Systems,Fall 2023,3,False,30,50,17,97,True,68.53
20251155,Michelle Ellison,PH 111,Physics,Fall 2023,3,False,30,40,19,89,True,74.8
20251155,Michelle Ellison,IS 435,Information Centers Management,Fall 2023,3,False,30,50,20,100,True,74.37
20251155,Michelle Ellison,IS 350,Business intelligence and data Analytical,Fall 2023,3,False,30,50,20,100,True,70.54
20251155,Michelle Ellison,IS 365,Big Data Technologies,Spring 2023,3,False,30,50,9,89,True,90.69
20251155,Michelle Ellison,IS 444,Multimedia Information Systems,Spring 2023,3,False,30,50,15,95,True,93.96
20251155,Michelle Ellison,HU 332,Creative Thinking,Spring 2023,2,False,30,50,17,97,True,68.56
20251155,Michelle Ellison,IT 211,Computer Maintenance,Spring 2023,3,False,30,50,16,96,True,84.07
20251155,Michelle Ellison,IS 345,Internet Applications,Spring 2023,3,False,30,50,15,95,True,61.11
20251155,Michelle Ellison,IS 441,Intelligent Information Systems,Fall 2024,3,True,30,50,16,96,True,84.94
20251155,Michelle Ellison,IS 443,Geographical Information Systems,Fall 2024,3,False,30,50,17,97,True,79.84
20251155,Michelle Ellison,HU 111,English-1,Fall 2024,3,False,30,50,19,99,True,86.17
20251155,Michelle Ellison,MA 113,Mathematics-2,Fall 2024,3,False,30,50,14,94,True,94.09
20251155,Michelle Ellison,IT 241,Signals and Systems,Fall 2024,3,False,30,39,11,80,True,74.38
20251155,Michelle Ellison,IS 460,Introduction to deep learning,Fall 2024,3,True,30,50,16,96,True,84.82
20251155,Michelle Ellison,IS 421,Data Mining,Spring 2024,3,True,30,50,20,100,True,72.71
20251155,Michelle Ellison,HU 331,Communication & Negotiation Skills,Spring 2024,3,False,30,50,20,100,False,62.85
20251155,Michelle Ellison,IT 222,Computer Networks-1,Spring 2024,3,False,30,50,12,92,True,97.03
20251155,Michelle Ellison,CS 112,Programming-1,Spring 2024,3,False,30,50,14,94,True,62.14
20251155,Michelle Ellison,MA 112,Discrete Mathematics,Spring 2024,3,False,30,30,16,76,False,99.44
20251155,Michelle Ellison,CS 221,Logic Design,Spring 2024,3,False,30,50,13,93,True,97.16
20251156,Melissa Newton,IS 312,Database Systems-2,Fall 2023,3,True,30,50,15,95,True,79.18
20251156,Melissa Newton,IS 448,Knowledge base management,Fall 2023,3,False,30,50,20,100,True,74.36
20251156,Melissa Newton,IS 240,Operations Research,Fall 2023,3,False,30,50,20,100,True,83.7
20251156,Melissa Newton,IS 435,Information Centers Management,Fall 2023,3,False,30,50,14,94,True,70.91
20251156,Melissa Newton,MA 113,Mathematics-2,Fall 2023,3,False,25,29,14,68,True,81.88
20251156,Melissa Newton,CS 221,Logic Design,Spring 2023,3,False,30,50,14,94,True,94.08
20251156,Melissa Newton,HU 333,Mass Communication,Spring 2023,3,False,30,50,13,93,True,92.57
20251156,Melissa Newton,IS 443,Geographical Information Systems,Spring 2023,3,False,30,43,16,89,True,96.39
20251156,Melissa Newton,IS 442,E-Commerce,Spring 2023,3,False,30,50,14,94,True,72.65
20251156,Melissa Newton,IS 435,Information Centers Management,Spring 2023,3,False,30,50,13,93,True,93.8
20251156,Melissa Newton,CS 221,Logic Design,Fall 2024,3,False,30,50,19,99,True,75.31
20251156,Melissa Newton,HU 323,Fundamentals of Accounting,Fall 2024,3,False,30,50,15,95,True,83.98
20251156,Melissa Newton,IS 211,Database System-1,Fall 2024,3,False,30,50,14,94,True,72.62
20251156,Melissa Newton,IS 460,Introduction to deep learning,Fall 2024,3,True,30,50,8,88,True,99.27
20251156,Melissa Newton,IS 342,Simulation Languages,Fall 2024,3,False,30,50,2,82,True,62.86
20251156,Melissa Newton,IS 455,Software Quality Assurance and Testing,Fall 2024,3,False,30,50,13,93,True,79.3
20251156,Melissa Newton,CS 251,Software Engineering-1,Spring 2024,3,False,30,50,16,96,True,96.8
20251156,Melissa Newton,IS 442,E-Commerce,Spring 2024,3,False,30,50,12,92,True,66.05
20251156,Melissa Newton,CS 221,Logic Design,Spring 2024,3,False,30,50,20,100,True,94.12
20251156,Melissa Newton,HU 331,Communication & Negotiation Skills,Spring 2024,3,False,30,36,9,75,True,93.19
20251157,David Moore,CS 111,Introduction to Computers,Fall 2023,3,False,30,50,7,87,False,81.63
20251157,David Moore,ST 122,Probability and Statistics-2,Fall 2023,3,False,30,38,15,83,True,87.48
20251157,David Moore,IS 441,Intelligent Information Systems,Fall 2023,3,True,25,50,9,84,True,62.31
20251157,David Moore,IS 414,Information Systems Security,Fall 2023,3,False,30,50,10,90,True,85.7
20251157,David Moore,IT 222,Computer Networks-1,Spring 2023,3,False,30,50,11,91,True,79.7
20251157,David Moore,IS 313,Data Storage and Retrieval,Spring 2023,3,True,30,37,20,87,True,89.59
20251157,David Moore,HU 121,Fundamentals of Economics,Spring 2023,3,False,30,35,14,79,False,99.56
20251157,David Moore,MA 112,Discrete Mathematics,Spring 2023,3,False,30,50,2,82,True,67.5
20251157,David Moore,IS 231,Fundamentals of Information Systems,Spring 2023,3,False,30,50,20,100,True,68.29
20251157,David Moore,HU 213,English-3,Spring 2023,3,True,30,31,20,81,True,61.86
20251157,David Moore,CS 214,Data Structures,Fall 2024,3,False,30,50,14,94,True,85.0
20251157,David Moore,IS 415,Object Oriented Database,Fall 2024,3,False,30,50,8,88,True,72.27
20251157,David Moore,IS 365,Big Data Technologies,Fall 2024,3,False,30,50,16,96,False,90.12
20251157,David Moore,IS 333,Management Information Systems,Fall 2024,3,False,30,50,8,88,True,99.1
20251157,David Moore,MA 113,Mathematics-2,Fall 2024,3,False,30,47,17,94,True,66.7
20251157,David Moore,IS 241,Modeling and Simulation,Fall 2024,3,False,30,32,6,68,True,74.54
20251157,David Moore,IS 422,Data Warehousing,Spring 2024,3,True,30,50,12,92,True,83.42
20251157,David Moore,PH 111,Physics,Spring 2024,3,False,30,50,20,100,True,73.49
20251157,David Moore,MA 113,Mathematics-2,Spring 2024,3,False,30,50,13,93,False,94.66
20251157,David Moore,IS 441,Intelligent Information Systems,Spring 2024,3,True,30,50,16,96,True,99.58
20251157,David Moore,AI 310,Artificial Intelligence,Spring 2024,3,False,30,28,20,78,True,86.07
20251157,David Moore,IS 416,Distributed Database,Spring 2024,3,True,30,27,20,77,True,85.66
20251158,Gregory Roberts,HU 334,Professional Ethics,Fall 2023,2,False,30,50,14,94,False,64.91
20251158,Gregory Roberts,IS 442,E-Commerce,Fall 2023,3,False,30,50,6,86,True,80.56
20251158,Gregory Roberts,HU 333,Mass Communication,Fall 2023,3,False,30,50,20,100,True,81.78
20251158,Gregory Roberts,PH 111,Physics,Fall 2023,3,False,30,50,18,98,True,99.14
20251158,Gregory Roberts,IS 211,Database System-1,Fall 2023,3,False,30,48,9,87,True,99.62
20251158,Gregory Roberts,HU 332,Creative Thinking,Fall 2023,2,False,30,50,12,92,True,81.19
20251158,Gregory Roberts,IT 222,Computer Networks-1,Spring 2023,3,False,30,50,11,91,False,62.47
20251158,Gregory Roberts,IT 221,Data Communication,Spring 2023,3,False,30,50,15,95,True,93.19
20251158,Gregory Roberts,IS 231,Fundamentals of Information Systems,Spring 2023,3,False,30,50,20,100,True,80.66
20251158,Gregory Roberts,IS 334,Accounting Information Systems,Spring 2023,3,False,30,50,14,94,True,62.49
20251158,Gregory Roberts,CS 111,Introduction to Computers,Fall 2024,3,False,30,50,9,89,True,90.78
20251158,Gregory Roberts,IS 442,E-Commerce,Fall 2024,3,False,30,39,10,79,False,82.26
20251158,Gregory Roberts,CS 251,Software Engineering-1,Fall 2024,3,False,30,50,16,96,True,89.68
20251158,Gregory Roberts,IS 435,Information Centers Management,Fall 2024,3,False,30,40,14,84,False,72.78
20251158,Gregory Roberts,IT 211,Computer Maintenance,Fall 2024,3,False,30,11,19,60,True,76.25
20251158,Gregory Roberts,IS 415,Object Oriented Database,Fall 2024,3,False,30,50,16,96,True,70.82
20251158,Gregory Roberts,IS 435,Information Centers Management,Spring 2024,3,False,30,46,10,86,True,75.51
20251158,Gregory Roberts,IS 451,Decision Support Systems,Spring 2024,3,True,30,50,20,100,True,77.85
20251158,Gregory Roberts,IS 422,Data Warehousing,Spring 2024,3,True,30,50,15,95,True,77.22
20251158,Gregory Roberts,IS 211,Database System-1,Spring 2024,3,False,30,50,9,89,True,96.99
20251159,Jessica Moore,HU 333,Mass Communication,Fall 2023,3,False,30,50,20,100,True,95.93
20251159,Jessica Moore,HU 331,Communication & Negotiation Skills,Fall 2023,3,False,30,50,20,100,False,77.47
20251159,Jessica Moore,ST 121,Probability and Statistics-1,Fall 2023,3,False,30,50,18,98,False,80.19
20251159,Jessica Moore,HU 213,English-3,Fall 2023,3,True,30,33,13,76,True,64.8
20251159,Jessica Moore,IS 441,Intelligent Information Systems,Fall 2023,3,True,30,50,13,93,True,73.22
20251159,Jessica Moore,ST 121,Probability and Statistics-1,Spring 2023,3,False,30,50,19,99,False,76.57
20251159,Jessica Moore,IS 350,Business intelligence and data Analytical,Spring 2023,3,False,30,50,12,92,True,64.22
20251159,Jessica Moore,HU 213,English-3,Spring 2023,3,True,30,50,20,100,True,94.08
20251159,Jessica Moore,MA 113,Mathematics-2,Spring 2023,3,False,30,42,8,80,True,84.86
20251159,Jessica Moore,IS 441,Intelligent Information Systems,Spring 2023,3,True,30,43,16,89,True,61.76
20251159,Jessica Moore,MA 111,Mathematics-1,Fall 2024,3,False,30,50,15,95,False,65.9
20251159,Jessica Moore,IS 498,Project,Fall 2024,4,True,30,50,19,99,True,83.07
20251159,Jessica Moore,IS 313,Data Storage and Retrieval,Fall 2024,3,True,30,50,17,97,False,69.78
20251159,Jessica Moore,IT 223,Internet Technology,Fall 2024,3,False,30,44,15,89,True,75.99
20251159,Jessica Moore,IS 352,Analysis and Design of Information Systems-2,Fall 2024,3,True,30,50,20,100,True,85.94
20251159,Jessica Moore,HU 331,Communication & Negotiation Skills,Spring 2024,3,False,30,50,9,89,True,71.06
20251159,Jessica Moore,HU 213,English-3,Spring 2024,3,True,30,50,13,93,True,73.63
20251159,Jessica Moore,HU 313,Human Rights,Spring 2024,2,False,30,50,11,91,True,99.75
20251159,Jessica Moore,MA 111,Mathematics-1,Spring 2024,3,False,30,50,17,97,True,74.08
20251159,Jessica Moore,IS 453,Information Systems Development Methodologies,Spring 2024,3,False,30,50,15,95,True,96.85
20251160,Tina Myers,CS 316,Algorithms,Fall 2023,3,True,30,50,17,97,True,88.96
20251160,Tina Myers,IS 365,Big Data Technologies,Fall 2023,3,False,30,42,14,86,True,72.81
20251160,Tina Myers,IS 451,Decision Support Systems,Fall 2023,3,True,30,50,18,98,True,79.03
20251160,Tina Myers,IS 312,Database Systems-2,Fall 2023,3,True,30,50,9,89,True,84.91
20251160,Tina Myers,MA 113,Mathematics-2,Fall 2023,3,False,30,50,14,94,True,98.74
20251160,Tina Myers,IS 443,Geographical Information Systems,Fall 2023,3,False,30,50,9,89,True,99.46
20251160,Tina Myers,IT 222,Computer Networks-1,Spring 2023,3,False,30,50,15,95,True,75.76
20251160,Tina Myers,CS 251,Software Engineering-1,Spring 2023,3,False,30,45,16,91,True,98.99
20251160,Tina Myers,IS 415,Object Oriented Database,Spring 2023,3,False,30,50,20,100,True,64.35
20251160,Tina Myers,IS 321,Projects Management,Spring 2023,3,False,30,50,17,97,True,97.57
20251160,Tina Myers,PH 111,Physics,Spring 2023,3,False,30,50,12,92,True,94.56
20251160,Tina Myers,HU 334,Professional Ethics,Spring 2023,2,False,30,47,8,85,True,77.23
20251160,Tina Myers,CS 313,Programming-3,Fall 2024,3,True,30,50,12,92,True,61.32
20251160,Tina Myers,HU 111,English-1,Fall 2024,3,False,30,50,15,95,True,94.77
20251160,Tina Myers,HU 333,Mass Communication,Fall 2024,3,False,30,50,9,89,True,90.53
20251160,Tina Myers,IS 435,Information Centers Management,Fall 2024,3,False,30,50,11,91,True,74.17
20251160,Tina Myers,IS 444,Multimedia Information Systems,Fall 2024,3,False,30,50,14,94,True,88.09
20251160,Tina Myers,IT 223,Internet Technology,Fall 2024,3,False,30,44,8,82,True,90.91
20251160,Tina Myers,MA 113,Mathematics-2,Spring 2024,3,False,30,41,14,85,True,74.74
20251160,Tina Myers,IS 240,Operations Research,Spring 2024,3,False,30,50,14,94,True,74.4
20251160,Tina Myers,IS 453,Information Systems Development Methodologies,Spring 2024,3,False,30,50,6,86,True,76.99
20251160,Tina Myers,IS 448,Knowledge base management,Spring 2024,3,False,30,50,18,98,True,94.03
20251161,Ruth Washington,IS 350,Business intelligence and data Analytical,Fall 2023,3,False,30,24,20,74,True,88.43
20251161,Ruth Washington,CS 214,Data Structures,Fall 2023,3,False,30,50,20,100,True,89.53
20251161,Ruth Washington,IS 434,Quality Assurance of Information Systems and Programming,Fall 2023,3,False,30,50,8,88,True,99.43
20251161,Ruth Washington,IS 240,Operations Research,Fall 2023,3,False,30,50,14,94,True,61.9
20251161,Ruth Washington,CS 251,Software Engineering-1,Spring 2023,3,False,30,25,12,67,True,95.09
20251161,Ruth Washington,IT 241,Signals and Systems,Spring 2023,3,False,30,50,8,88,True,77.31
20251161,Ruth Washington,IT 111,Electronics-1,Spring 2023,3,False,30,50,14,94,True,73.83
20251161,Ruth Washington,IS 360,Introduction to Data Science,Spring 2023,3,False,30,37,11,78,False,78.46
20251161,Ruth Washington,MA 112,Discrete Mathematics,Fall 2024,3,False,30,50,10,90,True,94.54
20251161,Ruth Washington,IS 442,E-Commerce,Fall 2024,3,False,30,50,8,88,True,77.45
20251161,Ruth Washington,IS 435,Information Centers Management,Fall 2024,3,False,30,50,17,97,False,61.44
20251161,Ruth Washington,IS 434,Quality Assurance of Information Systems and Programming,Fall 2024,3,False,30,50,20,100,True,73.76
20251161,Ruth Washington,PH 111,Physics,Fall 2024,3,False,30,36,8,74,True,60.37
20251161,Ruth Washington,ST 122,Probability and Statistics-2,Spring 2024,3,False,30,50,11,91,True,72.75
20251161,Ruth Washington,MA 111,Mathematics-1,Spring 2024,3,False,30,35,20,85,True,79.17
20251161,Ruth Washington,IS 444,Multimedia Information Systems,Spring 2024,3,False,30,46,15,91,True,94.89
20251161,Ruth Washington,IS 460,Introduction to deep learning,Spring 2024,3,True,30,50,18,98,True,85.27
